target_name,compound_iso_smiles,affinity
CACNB4,[H][C@@]12CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@@]3([H])[C@]1([H])OC(C)(C)O2,0
GRIN1,CNCC[C@@H](OC1=CC=CC=C1C)C1=CC=CC=C1,0
GRIN2A,CNCC[C@@H](OC1=CC=CC=C1C)C1=CC=CC=C1,0
GRIN2B,CNCC[C@@H](OC1=CC=CC=C1C)C1=CC=CC=C1,0
GRIN2C,CNCC[C@@H](OC1=CC=CC=C1C)C1=CC=CC=C1,0
GRIN2D,CNCC[C@@H](OC1=CC=CC=C1C)C1=CC=CC=C1,0
GRIN3A,CNCC[C@@H](OC1=CC=CC=C1C)C1=CC=CC=C1,0
GRIN3B,CNCC[C@@H](OC1=CC=CC=C1C)C1=CC=CC=C1,0
GABRA1,CCOC(=O)C1=CN=CN1[C@H](C)C1=CC=CC=C1,1
GABRA2,CCOC(=O)C1=CN=CN1[C@H](C)C1=CC=CC=C1,1
GABRA3,CCOC(=O)C1=CN=CN1[C@H](C)C1=CC=CC=C1,1
GABRA4,CCOC(=O)C1=CN=CN1[C@H](C)C1=CC=CC=C1,1
GABRA5,CCOC(=O)C1=CN=CN1[C@H](C)C1=CC=CC=C1,1
GABRA6,CCOC(=O)C1=CN=CN1[C@H](C)C1=CC=CC=C1,1
GABRB1,CCOC(=O)C1=CN=CN1[C@H](C)C1=CC=CC=C1,1
GABRB2,CCOC(=O)C1=CN=CN1[C@H](C)C1=CC=CC=C1,1
GABRB3,CCOC(=O)C1=CN=CN1[C@H](C)C1=CC=CC=C1,1
GABRD,CCOC(=O)C1=CN=CN1[C@H](C)C1=CC=CC=C1,1
GABRE,CCOC(=O)C1=CN=CN1[C@H](C)C1=CC=CC=C1,1
GABRG1,CCOC(=O)C1=CN=CN1[C@H](C)C1=CC=CC=C1,1
GABRG2,CCOC(=O)C1=CN=CN1[C@H](C)C1=CC=CC=C1,1
GABRG3,CCOC(=O)C1=CN=CN1[C@H](C)C1=CC=CC=C1,1
GABRP,CCOC(=O)C1=CN=CN1[C@H](C)C1=CC=CC=C1,1
GABRQ,CCOC(=O)C1=CN=CN1[C@H](C)C1=CC=CC=C1,1
GABRA1,CCC(C)C1(CC=C)C(=O)NC(=O)NC1=O,1
GABRA2,CCC(C)C1(CC=C)C(=O)NC(=O)NC1=O,1
GABRA3,CCC(C)C1(CC=C)C(=O)NC(=O)NC1=O,1
GABRA4,CCC(C)C1(CC=C)C(=O)NC(=O)NC1=O,1
GABRA5,CCC(C)C1(CC=C)C(=O)NC(=O)NC1=O,1
GABRA6,CCC(C)C1(CC=C)C(=O)NC(=O)NC1=O,1
GABRB1,CCC(C)C1(CC=C)C(=O)NC(=O)NC1=O,1
GABRB2,CCC(C)C1(CC=C)C(=O)NC(=O)NC1=O,1
GABRB3,CCC(C)C1(CC=C)C(=O)NC(=O)NC1=O,1
GABRD,CCC(C)C1(CC=C)C(=O)NC(=O)NC1=O,1
GABRE,CCC(C)C1(CC=C)C(=O)NC(=O)NC1=O,1
GABRG1,CCC(C)C1(CC=C)C(=O)NC(=O)NC1=O,1
GABRG2,CCC(C)C1(CC=C)C(=O)NC(=O)NC1=O,1
GABRG3,CCC(C)C1(CC=C)C(=O)NC(=O)NC1=O,1
GABRP,CCC(C)C1(CC=C)C(=O)NC(=O)NC1=O,1
GABRQ,CCC(C)C1(CC=C)C(=O)NC(=O)NC1=O,1
GABRA1,CCCC(C)C1(CC)C(=O)NC(=O)NC1=O,1
GABRA2,CCCC(C)C1(CC)C(=O)NC(=O)NC1=O,1
GABRA3,CCCC(C)C1(CC)C(=O)NC(=O)NC1=O,1
GABRA4,CCCC(C)C1(CC)C(=O)NC(=O)NC1=O,1
GABRA5,CCCC(C)C1(CC)C(=O)NC(=O)NC1=O,1
GABRA6,CCCC(C)C1(CC)C(=O)NC(=O)NC1=O,1
GABRB1,CCCC(C)C1(CC)C(=O)NC(=O)NC1=O,1
GABRB2,CCCC(C)C1(CC)C(=O)NC(=O)NC1=O,1
GABRB3,CCCC(C)C1(CC)C(=O)NC(=O)NC1=O,1
GABRD,CCCC(C)C1(CC)C(=O)NC(=O)NC1=O,1
GABRE,CCCC(C)C1(CC)C(=O)NC(=O)NC1=O,1
GABRG1,CCCC(C)C1(CC)C(=O)NC(=O)NC1=O,1
GABRG2,CCCC(C)C1(CC)C(=O)NC(=O)NC1=O,1
GABRG3,CCCC(C)C1(CC)C(=O)NC(=O)NC1=O,1
GABRP,CCCC(C)C1(CC)C(=O)NC(=O)NC1=O,1
GABRQ,CCCC(C)C1(CC)C(=O)NC(=O)NC1=O,1
GRIN1,CCCC(C)C1(CC)C(=O)NC(=O)NC1=O,0
GRIN2A,CCCC(C)C1(CC)C(=O)NC(=O)NC1=O,0
GRIN2B,CCCC(C)C1(CC)C(=O)NC(=O)NC1=O,0
GRIN2C,CCCC(C)C1(CC)C(=O)NC(=O)NC1=O,0
GRIN2D,CCCC(C)C1(CC)C(=O)NC(=O)NC1=O,0
GRIN3A,CCCC(C)C1(CC)C(=O)NC(=O)NC1=O,0
GRIN3B,CCCC(C)C1(CC)C(=O)NC(=O)NC1=O,0
SCN1A,CCCC(CCC)C(O)=O,0
SCN10A,CCCC(CCC)C(O)=O,0
SCN11A,CCCC(CCC)C(O)=O,0
SCN2A,CCCC(CCC)C(O)=O,0
SCN3A,CCCC(CCC)C(O)=O,0
SCN4A,CCCC(CCC)C(O)=O,0
SCN5A,CCCC(CCC)C(O)=O,0
SCN7A,CCCC(CCC)C(O)=O,0
SCN8A,CCCC(CCC)C(O)=O,0
SCN9A,CCCC(CCC)C(O)=O,0
SCN1B,CCCC(CCC)C(O)=O,0
SCN2B,CCCC(CCC)C(O)=O,0
SCN3B,CCCC(CCC)C(O)=O,0
SCN4B,CCCC(CCC)C(O)=O,0
KCNH2,CN(C)CCC=C1C2=CC=CC=C2CCC2=CC=CC=C12,0
KCNH6,CN(C)CCC=C1C2=CC=CC=C2CCC2=CC=CC=C12,0
KCNH7,CN(C)CCC=C1C2=CC=CC=C2CCC2=CC=CC=C12,0
GRIN1,CCC(=O)C(CC(C)N(C)C)(C1=CC=CC=C1)C1=CC=CC=C1,0
GRIN2A,CCC(=O)C(CC(C)N(C)C)(C1=CC=CC=C1)C1=CC=CC=C1,0
GRIN2B,CCC(=O)C(CC(C)N(C)C)(C1=CC=CC=C1)C1=CC=CC=C1,0
GRIN2C,CCC(=O)C(CC(C)N(C)C)(C1=CC=CC=C1)C1=CC=CC=C1,0
GRIN2D,CCC(=O)C(CC(C)N(C)C)(C1=CC=CC=C1)C1=CC=CC=C1,0
GRIN3A,CCC(=O)C(CC(C)N(C)C)(C1=CC=CC=C1)C1=CC=CC=C1,0
GRIN3B,CCC(=O)C(CC(C)N(C)C)(C1=CC=CC=C1)C1=CC=CC=C1,0
DRD1,CN1CCN(CC1)C1=NC2=CC=CC=C2NC2=C1C=C(C)S2,0
DRD5,CN1CCN(CC1)C1=NC2=CC=CC=C2NC2=C1C=C(C)S2,0
ADRB1,CN1CCN(CC1)C1=NC2=CC=CC=C2NC2=C1C=C(C)S2,0
ADRB2,CN1CCN(CC1)C1=NC2=CC=CC=C2NC2=C1C=C(C)S2,0
ADRB3,CN1CCN(CC1)C1=NC2=CC=CC=C2NC2=C1C=C(C)S2,0
HTR1A,CN1CCN(CC1)C1=NC2=CC=CC=C2NC2=C1C=C(C)S2,0
HTR1B,CN1CCN(CC1)C1=NC2=CC=CC=C2NC2=C1C=C(C)S2,0
HTR1D,CN1CCN(CC1)C1=NC2=CC=CC=C2NC2=C1C=C(C)S2,0
HTR1E,CN1CCN(CC1)C1=NC2=CC=CC=C2NC2=C1C=C(C)S2,0
HTR1F,CN1CCN(CC1)C1=NC2=CC=CC=C2NC2=C1C=C(C)S2,0
GABRA1,CN1CCN(CC1)C1=NC2=CC=CC=C2NC2=C1C=C(C)S2,0
GABRA2,CN1CCN(CC1)C1=NC2=CC=CC=C2NC2=C1C=C(C)S2,0
GABRA3,CN1CCN(CC1)C1=NC2=CC=CC=C2NC2=C1C=C(C)S2,0
GABRA5,CN1CCN(CC1)C1=NC2=CC=CC=C2NC2=C1C=C(C)S2,0
GABRG1,CN1CCN(CC1)C1=NC2=CC=CC=C2NC2=C1C=C(C)S2,0
GABRG2,CN1CCN(CC1)C1=NC2=CC=CC=C2NC2=C1C=C(C)S2,0
GABRG3,CN1CCN(CC1)C1=NC2=CC=CC=C2NC2=C1C=C(C)S2,0
CHRM1,CN1CCCC(CC2C3=CC=CC=C3SC3=CC=CC=C23)C1,0
CHRM2,CN1CCCC(CC2C3=CC=CC=C3SC3=CC=CC=C23)C1,0
CHRM3,CN1CCCC(CC2C3=CC=CC=C3SC3=CC=CC=C23)C1,0
CHRM4,CN1CCCC(CC2C3=CC=CC=C3SC3=CC=CC=C23)C1,0
CHRM5,CN1CCCC(CC2C3=CC=CC=C3SC3=CC=CC=C23)C1,0
GABRA1,CN1C2=C(C=C(Cl)C=C2)N(C2=CC=CC=C2)C(=O)CC1=O,1
GABRA2,CN1C2=C(C=C(Cl)C=C2)N(C2=CC=CC=C2)C(=O)CC1=O,1
GABRA3,CN1C2=C(C=C(Cl)C=C2)N(C2=CC=CC=C2)C(=O)CC1=O,1
GABRA4,CN1C2=C(C=C(Cl)C=C2)N(C2=CC=CC=C2)C(=O)CC1=O,1
GABRA5,CN1C2=C(C=C(Cl)C=C2)N(C2=CC=CC=C2)C(=O)CC1=O,1
GABRA6,CN1C2=C(C=C(Cl)C=C2)N(C2=CC=CC=C2)C(=O)CC1=O,1
GABRB1,CN1C2=C(C=C(Cl)C=C2)N(C2=CC=CC=C2)C(=O)CC1=O,1
GABRB2,CN1C2=C(C=C(Cl)C=C2)N(C2=CC=CC=C2)C(=O)CC1=O,1
GABRB3,CN1C2=C(C=C(Cl)C=C2)N(C2=CC=CC=C2)C(=O)CC1=O,1
GABRD,CN1C2=C(C=C(Cl)C=C2)N(C2=CC=CC=C2)C(=O)CC1=O,1
GABRE,CN1C2=C(C=C(Cl)C=C2)N(C2=CC=CC=C2)C(=O)CC1=O,1
GABRG1,CN1C2=C(C=C(Cl)C=C2)N(C2=CC=CC=C2)C(=O)CC1=O,1
GABRG2,CN1C2=C(C=C(Cl)C=C2)N(C2=CC=CC=C2)C(=O)CC1=O,1
GABRG3,CN1C2=C(C=C(Cl)C=C2)N(C2=CC=CC=C2)C(=O)CC1=O,1
GABRP,CN1C2=C(C=C(Cl)C=C2)N(C2=CC=CC=C2)C(=O)CC1=O,1
GABRQ,CN1C2=C(C=C(Cl)C=C2)N(C2=CC=CC=C2)C(=O)CC1=O,1
CHRM1,CN(C)CCOC(C)(C1=CC=CC=C1)C1=CC=CC=N1,0
CHRM2,CN(C)CCOC(C)(C1=CC=CC=C1)C1=CC=CC=N1,0
CHRM3,CN(C)CCOC(C)(C1=CC=CC=C1)C1=CC=CC=N1,0
CHRM4,CN(C)CCOC(C)(C1=CC=CC=C1)C1=CC=CC=N1,0
CHRM5,CN(C)CCOC(C)(C1=CC=CC=C1)C1=CC=CC=N1,0
ADRA1A,CN1CCN2C(C1)C1=CC=CC=C1CC1=C2N=CC=C1,0
ADRA1B,CN1CCN2C(C1)C1=CC=CC=C1CC1=C2N=CC=C1,0
ADRA1D,CN1CCN2C(C1)C1=CC=CC=C1CC1=C2N=CC=C1,0
GABRA1,CCCC(C)(COC(N)=O)COC(N)=O,1
GABRA2,CCCC(C)(COC(N)=O)COC(N)=O,1
GABRA3,CCCC(C)(COC(N)=O)COC(N)=O,1
GABRA4,CCCC(C)(COC(N)=O)COC(N)=O,1
GABRA5,CCCC(C)(COC(N)=O)COC(N)=O,1
GABRA6,CCCC(C)(COC(N)=O)COC(N)=O,1
GABRB1,CCCC(C)(COC(N)=O)COC(N)=O,1
GABRB2,CCCC(C)(COC(N)=O)COC(N)=O,1
GABRB3,CCCC(C)(COC(N)=O)COC(N)=O,1
GABRD,CCCC(C)(COC(N)=O)COC(N)=O,1
GABRE,CCCC(C)(COC(N)=O)COC(N)=O,1
GABRG1,CCCC(C)(COC(N)=O)COC(N)=O,1
GABRG2,CCCC(C)(COC(N)=O)COC(N)=O,1
GABRG3,CCCC(C)(COC(N)=O)COC(N)=O,1
GABRP,CCCC(C)(COC(N)=O)COC(N)=O,1
GABRQ,CCCC(C)(COC(N)=O)COC(N)=O,1
CACNA1B,CCOC(=O)C1=C(COCCN)NC(C)=C(C1C1=CC=CC=C1Cl)C(=O)OC,0
CACNA1B,CCOC(=O)C1=C(COCCN)NC(C)=C(C1C1=CC=CC=C1Cl)C(=O)OC,0
GABRA1,CN1CCN(CC1)C(=O)O[C@@H]1N(C(=O)C2=NC=CN=C12)C1=NC=C(Cl)C=C1,1
GABRA2,CN1CCN(CC1)C(=O)O[C@@H]1N(C(=O)C2=NC=CN=C12)C1=NC=C(Cl)C=C1,1
GABRA3,CN1CCN(CC1)C(=O)O[C@@H]1N(C(=O)C2=NC=CN=C12)C1=NC=C(Cl)C=C1,1
GABRA4,CN1CCN(CC1)C(=O)O[C@@H]1N(C(=O)C2=NC=CN=C12)C1=NC=C(Cl)C=C1,1
GABRA5,CN1CCN(CC1)C(=O)O[C@@H]1N(C(=O)C2=NC=CN=C12)C1=NC=C(Cl)C=C1,1
GABRA6,CN1CCN(CC1)C(=O)O[C@@H]1N(C(=O)C2=NC=CN=C12)C1=NC=C(Cl)C=C1,1
GABRB1,CN1CCN(CC1)C(=O)O[C@@H]1N(C(=O)C2=NC=CN=C12)C1=NC=C(Cl)C=C1,1
GABRB2,CN1CCN(CC1)C(=O)O[C@@H]1N(C(=O)C2=NC=CN=C12)C1=NC=C(Cl)C=C1,1
GABRB3,CN1CCN(CC1)C(=O)O[C@@H]1N(C(=O)C2=NC=CN=C12)C1=NC=C(Cl)C=C1,1
GABRD,CN1CCN(CC1)C(=O)O[C@@H]1N(C(=O)C2=NC=CN=C12)C1=NC=C(Cl)C=C1,1
GABRE,CN1CCN(CC1)C(=O)O[C@@H]1N(C(=O)C2=NC=CN=C12)C1=NC=C(Cl)C=C1,1
GABRG1,CN1CCN(CC1)C(=O)O[C@@H]1N(C(=O)C2=NC=CN=C12)C1=NC=C(Cl)C=C1,1
GABRG2,CN1CCN(CC1)C(=O)O[C@@H]1N(C(=O)C2=NC=CN=C12)C1=NC=C(Cl)C=C1,1
GABRG3,CN1CCN(CC1)C(=O)O[C@@H]1N(C(=O)C2=NC=CN=C12)C1=NC=C(Cl)C=C1,1
GABRP,CN1CCN(CC1)C(=O)O[C@@H]1N(C(=O)C2=NC=CN=C12)C1=NC=C(Cl)C=C1,1
GABRQ,CN1CCN(CC1)C(=O)O[C@@H]1N(C(=O)C2=NC=CN=C12)C1=NC=C(Cl)C=C1,1
GABRA1,CC1=NN=C2CN=C(C3=CC=CC=C3)C3=C(C=CC(Cl)=C3)N12,1
GABRA2,CC1=NN=C2CN=C(C3=CC=CC=C3)C3=C(C=CC(Cl)=C3)N12,1
GABRA3,CC1=NN=C2CN=C(C3=CC=CC=C3)C3=C(C=CC(Cl)=C3)N12,1
GABRA4,CC1=NN=C2CN=C(C3=CC=CC=C3)C3=C(C=CC(Cl)=C3)N12,1
GABRA5,CC1=NN=C2CN=C(C3=CC=CC=C3)C3=C(C=CC(Cl)=C3)N12,1
GABRA6,CC1=NN=C2CN=C(C3=CC=CC=C3)C3=C(C=CC(Cl)=C3)N12,1
GABRB1,CC1=NN=C2CN=C(C3=CC=CC=C3)C3=C(C=CC(Cl)=C3)N12,1
GABRB2,CC1=NN=C2CN=C(C3=CC=CC=C3)C3=C(C=CC(Cl)=C3)N12,1
GABRB3,CC1=NN=C2CN=C(C3=CC=CC=C3)C3=C(C=CC(Cl)=C3)N12,1
GABRD,CC1=NN=C2CN=C(C3=CC=CC=C3)C3=C(C=CC(Cl)=C3)N12,1
GABRE,CC1=NN=C2CN=C(C3=CC=CC=C3)C3=C(C=CC(Cl)=C3)N12,1
GABRG1,CC1=NN=C2CN=C(C3=CC=CC=C3)C3=C(C=CC(Cl)=C3)N12,1
GABRG2,CC1=NN=C2CN=C(C3=CC=CC=C3)C3=C(C=CC(Cl)=C3)N12,1
GABRG3,CC1=NN=C2CN=C(C3=CC=CC=C3)C3=C(C=CC(Cl)=C3)N12,1
GABRP,CC1=NN=C2CN=C(C3=CC=CC=C3)C3=C(C=CC(Cl)=C3)N12,1
GABRQ,CC1=NN=C2CN=C(C3=CC=CC=C3)C3=C(C=CC(Cl)=C3)N12,1
GRIN1,CCCC(C)C1(CC=C)C(=O)NC(=O)NC1=O,0
GRIN2A,CCCC(C)C1(CC=C)C(=O)NC(=O)NC1=O,0
GRIN2B,CCCC(C)C1(CC=C)C(=O)NC(=O)NC1=O,0
GRIN2C,CCCC(C)C1(CC=C)C(=O)NC(=O)NC1=O,0
GRIN2D,CCCC(C)C1(CC=C)C(=O)NC(=O)NC1=O,0
GRIN3A,CCCC(C)C1(CC=C)C(=O)NC(=O)NC1=O,0
GRIN3B,CCCC(C)C1(CC=C)C(=O)NC(=O)NC1=O,0
SRD5A1,[H][C@@]12CC[C@@]3(CCC(=O)O3)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])[C@@]([H])(CC2=CC(=O)CC[C@]12C)SC(C)=O,0
SRD5A2,[H][C@@]12CC[C@@]3(CCC(=O)O3)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])[C@@]([H])(CC2=CC(=O)CC[C@]12C)SC(C)=O,0
SRD5A3,[H][C@@]12CC[C@@]3(CCC(=O)O3)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])[C@@]([H])(CC2=CC(=O)CC[C@]12C)SC(C)=O,0
CACNG1,[H][C@@]12CC[C@@]3(CCC(=O)O3)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])[C@@]([H])(CC2=CC(=O)CC[C@]12C)SC(C)=O,0
CACNG2,[H][C@@]12CC[C@@]3(CCC(=O)O3)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])[C@@]([H])(CC2=CC(=O)CC[C@]12C)SC(C)=O,0
CACNG3,[H][C@@]12CC[C@@]3(CCC(=O)O3)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])[C@@]([H])(CC2=CC(=O)CC[C@]12C)SC(C)=O,0
CACNG4,[H][C@@]12CC[C@@]3(CCC(=O)O3)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])[C@@]([H])(CC2=CC(=O)CC[C@]12C)SC(C)=O,0
CACNG5,[H][C@@]12CC[C@@]3(CCC(=O)O3)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])[C@@]([H])(CC2=CC(=O)CC[C@]12C)SC(C)=O,0
CACNG6,[H][C@@]12CC[C@@]3(CCC(=O)O3)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])[C@@]([H])(CC2=CC(=O)CC[C@]12C)SC(C)=O,0
CACNG7,[H][C@@]12CC[C@@]3(CCC(=O)O3)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])[C@@]([H])(CC2=CC(=O)CC[C@]12C)SC(C)=O,0
CACNG8,[H][C@@]12CC[C@@]3(CCC(=O)O3)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])[C@@]([H])(CC2=CC(=O)CC[C@]12C)SC(C)=O,0
CACNA2D1,[H][C@@]12CC[C@@]3(CCC(=O)O3)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])[C@@]([H])(CC2=CC(=O)CC[C@]12C)SC(C)=O,0
CACNA2D2,[H][C@@]12CC[C@@]3(CCC(=O)O3)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])[C@@]([H])(CC2=CC(=O)CC[C@]12C)SC(C)=O,0
CACNA2D3,[H][C@@]12CC[C@@]3(CCC(=O)O3)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])[C@@]([H])(CC2=CC(=O)CC[C@]12C)SC(C)=O,0
CACNA2D4,[H][C@@]12CC[C@@]3(CCC(=O)O3)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])[C@@]([H])(CC2=CC(=O)CC[C@]12C)SC(C)=O,0
CACNA1C,[H][C@@]12CC[C@@]3(CCC(=O)O3)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])[C@@]([H])(CC2=CC(=O)CC[C@]12C)SC(C)=O,0
CACNA1D,[H][C@@]12CC[C@@]3(CCC(=O)O3)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])[C@@]([H])(CC2=CC(=O)CC[C@]12C)SC(C)=O,0
CACNA1F,[H][C@@]12CC[C@@]3(CCC(=O)O3)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])[C@@]([H])(CC2=CC(=O)CC[C@]12C)SC(C)=O,0
CACNA1S,[H][C@@]12CC[C@@]3(CCC(=O)O3)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])[C@@]([H])(CC2=CC(=O)CC[C@]12C)SC(C)=O,0
CACNB1,[H][C@@]12CC[C@@]3(CCC(=O)O3)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])[C@@]([H])(CC2=CC(=O)CC[C@]12C)SC(C)=O,0
CACNB2,[H][C@@]12CC[C@@]3(CCC(=O)O3)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])[C@@]([H])(CC2=CC(=O)CC[C@]12C)SC(C)=O,0
CACNB3,[H][C@@]12CC[C@@]3(CCC(=O)O3)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])[C@@]([H])(CC2=CC(=O)CC[C@]12C)SC(C)=O,0
CACNB4,[H][C@@]12CC[C@@]3(CCC(=O)O3)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])[C@@]([H])(CC2=CC(=O)CC[C@]12C)SC(C)=O,0
CACNA1B,[H][C@@]12CC[C@@]3(CCC(=O)O3)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])[C@@]([H])(CC2=CC(=O)CC[C@]12C)SC(C)=O,0
CACNA1A,[H][C@@]12CC[C@@]3(CCC(=O)O3)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])[C@@]([H])(CC2=CC(=O)CC[C@]12C)SC(C)=O,0
CACNA1E,[H][C@@]12CC[C@@]3(CCC(=O)O3)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])[C@@]([H])(CC2=CC(=O)CC[C@]12C)SC(C)=O,0
CACNA1G,[H][C@@]12CC[C@@]3(CCC(=O)O3)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])[C@@]([H])(CC2=CC(=O)CC[C@]12C)SC(C)=O,0
CACNA1H,[H][C@@]12CC[C@@]3(CCC(=O)O3)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])[C@@]([H])(CC2=CC(=O)CC[C@]12C)SC(C)=O,0
CACNA1I,[H][C@@]12CC[C@@]3(CCC(=O)O3)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])[C@@]([H])(CC2=CC(=O)CC[C@]12C)SC(C)=O,0
ADRA1A,CN1CCN(CCCN2C3=CC=CC=C3SC3=C2C=C(Cl)C=C3)CC1,0
ADRA1B,CN1CCN(CCCN2C3=CC=CC=C3SC3=C2C=C(Cl)C=C3)CC1,0
ADRA1D,CN1CCN(CCCN2C3=CC=CC=C3SC3=C2C=C(Cl)C=C3)CC1,0
ADRA2A,CN1CCN(CCCN2C3=CC=CC=C3SC3=C2C=C(Cl)C=C3)CC1,0
ADRA2B,CN1CCN(CCCN2C3=CC=CC=C3SC3=C2C=C(Cl)C=C3)CC1,0
ADRA2C,CN1CCN(CCCN2C3=CC=CC=C3SC3=C2C=C(Cl)C=C3)CC1,0
GABRA1,CCC1(CC)C(=O)NC(=O)N(C)C1=O,1
GABRA2,CCC1(CC)C(=O)NC(=O)N(C)C1=O,1
GABRA3,CCC1(CC)C(=O)NC(=O)N(C)C1=O,1
GABRA4,CCC1(CC)C(=O)NC(=O)N(C)C1=O,1
GABRA5,CCC1(CC)C(=O)NC(=O)N(C)C1=O,1
GABRA6,CCC1(CC)C(=O)NC(=O)N(C)C1=O,1
GABRB1,CCC1(CC)C(=O)NC(=O)N(C)C1=O,1
GABRB2,CCC1(CC)C(=O)NC(=O)N(C)C1=O,1
GABRB3,CCC1(CC)C(=O)NC(=O)N(C)C1=O,1
GABRD,CCC1(CC)C(=O)NC(=O)N(C)C1=O,1
GABRE,CCC1(CC)C(=O)NC(=O)N(C)C1=O,1
GABRG1,CCC1(CC)C(=O)NC(=O)N(C)C1=O,1
GABRG2,CCC1(CC)C(=O)NC(=O)N(C)C1=O,1
GABRG3,CCC1(CC)C(=O)NC(=O)N(C)C1=O,1
GABRP,CCC1(CC)C(=O)NC(=O)N(C)C1=O,1
GABRQ,CCC1(CC)C(=O)NC(=O)N(C)C1=O,1
GABRA1,CNC1=NC2=C(C=C(Cl)C=C2)C(C2=CC=CC=C2)=[N+]([O-])C1,1
GABRA2,CNC1=NC2=C(C=C(Cl)C=C2)C(C2=CC=CC=C2)=[N+]([O-])C1,1
GABRA3,CNC1=NC2=C(C=C(Cl)C=C2)C(C2=CC=CC=C2)=[N+]([O-])C1,1
GABRA4,CNC1=NC2=C(C=C(Cl)C=C2)C(C2=CC=CC=C2)=[N+]([O-])C1,1
GABRA5,CNC1=NC2=C(C=C(Cl)C=C2)C(C2=CC=CC=C2)=[N+]([O-])C1,1
GABRA6,CNC1=NC2=C(C=C(Cl)C=C2)C(C2=CC=CC=C2)=[N+]([O-])C1,1
GABRB1,CNC1=NC2=C(C=C(Cl)C=C2)C(C2=CC=CC=C2)=[N+]([O-])C1,1
GABRB2,CNC1=NC2=C(C=C(Cl)C=C2)C(C2=CC=CC=C2)=[N+]([O-])C1,1
GABRB3,CNC1=NC2=C(C=C(Cl)C=C2)C(C2=CC=CC=C2)=[N+]([O-])C1,1
GABRD,CNC1=NC2=C(C=C(Cl)C=C2)C(C2=CC=CC=C2)=[N+]([O-])C1,1
GABRE,CNC1=NC2=C(C=C(Cl)C=C2)C(C2=CC=CC=C2)=[N+]([O-])C1,1
GABRG1,CNC1=NC2=C(C=C(Cl)C=C2)C(C2=CC=CC=C2)=[N+]([O-])C1,1
GABRG2,CNC1=NC2=C(C=C(Cl)C=C2)C(C2=CC=CC=C2)=[N+]([O-])C1,1
GABRG3,CNC1=NC2=C(C=C(Cl)C=C2)C(C2=CC=CC=C2)=[N+]([O-])C1,1
GABRP,CNC1=NC2=C(C=C(Cl)C=C2)C(C2=CC=CC=C2)=[N+]([O-])C1,1
GABRQ,CNC1=NC2=C(C=C(Cl)C=C2)C(C2=CC=CC=C2)=[N+]([O-])C1,1
DRD1,CN(C)CCCN1C2=CC=CC=C2SC2=C1C=C(Cl)C=C2,0
DRD5,CN(C)CCCN1C2=CC=CC=C2SC2=C1C=C(Cl)C=C2,0
ADRA1A,CN(C)CCCN1C2=CC=CC=C2SC2=C1C=C(Cl)C=C2,0
ADRA1B,CN(C)CCCN1C2=CC=CC=C2SC2=C1C=C(Cl)C=C2,0
ADRA1D,CN(C)CCCN1C2=CC=CC=C2SC2=C1C=C(Cl)C=C2,0
ADRA2A,CN(C)CCCN1C2=CC=CC=C2SC2=C1C=C(Cl)C=C2,0
ADRA2B,CN(C)CCCN1C2=CC=CC=C2SC2=C1C=C(Cl)C=C2,0
ADRA2C,CN(C)CCCN1C2=CC=CC=C2SC2=C1C=C(Cl)C=C2,0
ADRA1A,O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(CC1)C1=NC=CC=N1,1
ADRA1B,O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(CC1)C1=NC=CC=N1,1
ADRA1D,O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(CC1)C1=NC=CC=N1,1
CYBB,[H][C@]12CCCC[C@]11CCN(C)[C@H]2CC2=C1C=C(OC)C=C2,0
